timestamp,Axis,Torque_Nm,Torque_pct_of_rated,status,notes
2025-11-17 09:14:20+00:00,6,1.523,50.77,valid,
2025-11-17 09:14:20+00:00,5,2.041,51.03,valid,
2025-11-17 09:14:20+00:00,4,3.446,57.43,valid,
2025-11-17 09:14:20+00:00,3,4.514,50.16,valid,
2025-11-17 09:14:20+00:00,2,4.514,50.16,estimated,Imputed via time interpolation
2025-11-17 09:14:20+00:00,1,4.514,50.16,estimated,Imputed via time interpolation
2025-11-17 09:14:20.500000+00:00,1,4.457,37.14,valid,
2025-11-17 09:14:20.500000+00:00,2,3.341,33.41,valid,
2025-11-17 09:14:20.500000+00:00,3,3.677,40.85,valid,
2025-11-17 09:14:20.500000+00:00,4,3.636,60.6,valid,
2025-11-17 09:14:20.500000+00:00,5,2.465,61.62,valid,
2025-11-17 09:14:20.500000+00:00,6,1.838,61.26,valid,
2025-11-17 09:14:22+00:00,5,2.632,65.81,valid,
2025-11-17 09:14:22+00:00,4,2.819,46.99,valid,
2025-11-17 09:14:22+00:00,6,2.11,70.34,valid,
2025-11-17 09:14:22+00:00,2,4.169,41.69,valid,
2025-11-17 09:14:22+00:00,1,2.978,24.82,valid,
2025-11-17 09:14:22+00:00,3,4.815,53.5,valid,
2025-11-17 09:14:23.500000+00:00,1,5.797,48.31,valid,
2025-11-17 09:14:23.500000+00:00,2,4.244,42.44,valid,
2025-11-17 09:14:23.500000+00:00,3,4.473,49.7,valid,
2025-11-17 09:14:23.500000+00:00,4,3.679,61.31,valid,
2025-11-17 09:14:23.500000+00:00,5,2.343,58.58,valid,
2025-11-17 09:14:23.500000+00:00,6,1.68,55.99,valid,
2025-11-17 09:14:24+00:00,6,1.274,42.47,valid,
2025-11-17 09:14:24+00:00,5,3.121,34.68,estimated,Imputed via time interpolation
2025-11-17 09:14:24+00:00,4,2.931,48.85,valid,
2025-11-17 09:14:24+00:00,3,3.121,34.68,valid,
2025-11-17 09:14:24+00:00,2,4.191,41.91,valid,
2025-11-17 09:14:24+00:00,1,3.769,31.41,valid,
2025-11-17 09:14:24.500000+00:00,1,5.674,47.28,valid,
2025-11-17 09:14:24.500000+00:00,2,4.898,48.98,valid,
2025-11-17 09:14:24.500000+00:00,3,3.719,41.32,valid,
2025-11-17 09:14:24.500000+00:00,4,3.261,54.35,valid,
2025-11-17 09:14:24.500000+00:00,5,2.201,55.03,valid,
2025-11-17 09:14:24.500000+00:00,6,2.095,69.84,valid,
2025-11-17 09:14:26.500000+00:00,5,2.226,55.66,valid,
2025-11-17 09:14:26.500000+00:00,4,2.901,48.35,valid,
2025-11-17 09:14:26.500000+00:00,6,1.625,54.17,valid,
2025-11-17 09:14:26.500000+00:00,2,2.88,28.8,valid,
2025-11-17 09:14:26.500000+00:00,1,5.143,42.86,valid,
2025-11-17 09:14:26.500000+00:00,3,4.473,49.7,valid,
2025-11-17 09:14:27.500000+00:00,1,5.879,48.99,valid,
2025-11-17 09:14:27.500000+00:00,2,4.832,48.32,valid,
2025-11-17 09:14:27.500000+00:00,3,3.517,39.08,valid,
2025-11-17 09:14:27.500000+00:00,4,2.359,39.32,valid,
2025-11-17 09:14:27.500000+00:00,5,2.076,51.91,valid,
2025-11-17 09:14:27.500000+00:00,6,1.904,63.48,valid,
2025-11-17 09:14:29.500000+00:00,5,2.304,57.61,valid,
2025-11-17 09:14:29.500000+00:00,4,3.466,57.76,valid,
2025-11-17 09:14:29.500000+00:00,6,1.467,48.89,valid,
2025-11-17 09:14:29.500000+00:00,2,5.003,50.03,valid,
2025-11-17 09:14:29.500000+00:00,1,4.43,36.92,valid,
2025-11-17 09:14:29.500000+00:00,3,4.619,51.32,valid,
2025-11-17 09:14:30+00:00,5,2.098,52.45,valid,
2025-11-17 09:14:30+00:00,4,3.241,54.02,valid,
2025-11-17 09:14:30+00:00,6,1.553,51.76,valid,
2025-11-17 09:14:30+00:00,2,4.848,48.48,valid,
2025-11-17 09:14:30+00:00,1,4.012,33.43,valid,
2025-11-17 09:14:30+00:00,3,4.013,44.59,valid,
2025-11-17 09:14:31+00:00,1,4.081,34.01,valid,
2025-11-17 09:14:31+00:00,2,4.247,42.47,valid,
2025-11-17 09:14:31+00:00,3,10.18,113.11,valid,
2025-11-17 09:14:31+00:00,4,2.887,48.11,valid,
2025-11-17 09:14:31+00:00,5,2.531,63.27,valid,
2025-11-17 09:14:31+00:00,6,2.531,63.27,estimated,Imputed via time interpolation
2025-11-17 09:14:32+00:00,6,1.571,52.38,valid,
2025-11-17 09:14:32+00:00,4,3.628,60.47,valid,
2025-11-17 09:14:32+00:00,5,1.537,38.42,valid,
2025-11-17 09:14:32+00:00,2,1.736,17.36,valid,
2025-11-17 09:14:32+00:00,1,3.502,29.18,valid,
2025-11-17 09:14:32+00:00,3,3.651,40.57,valid,
2025-11-17 09:14:33+00:00,1,4.621,38.51,valid,
2025-11-17 09:14:33+00:00,2,1.87,62.32,estimated,Imputed via time interpolation
2025-11-17 09:14:33+00:00,3,3.682,40.91,valid,
2025-11-17 09:14:33+00:00,4,3.548,59.13,valid,
2025-11-17 09:14:33+00:00,5,2.854,71.34,valid,
2025-11-17 09:14:33+00:00,6,1.87,62.32,valid,
2025-11-17 09:14:33.500000+00:00,6,1.816,60.55,valid,
2025-11-17 09:14:33.500000+00:00,5,2.129,53.23,valid,
2025-11-17 09:14:33.500000+00:00,4,6.566,109.43,valid,
2025-11-17 09:14:33.500000+00:00,3,4.154,46.16,valid,
2025-11-17 09:14:33.500000+00:00,2,3.232,32.32,valid,
2025-11-17 09:14:33.500000+00:00,1,3.311,27.59,valid,
2025-11-17 09:14:35.500000+00:00,1,4.385,36.54,valid,
2025-11-17 09:14:35.500000+00:00,2,5.914,59.14,valid,
2025-11-17 09:14:35.500000+00:00,3,2.539,28.21,valid,
2025-11-17 09:14:35.500000+00:00,4,3.328,55.47,valid,
2025-11-17 09:14:35.500000+00:00,5,2.163,54.08,valid,
2025-11-17 09:14:35.500000+00:00,6,1.936,64.53,valid,
2025-11-17 09:14:36+00:00,5,2.458,61.46,valid,
2025-11-17 09:14:36+00:00,4,4.494,74.9,valid,
2025-11-17 09:14:36+00:00,6,1.597,53.22,valid,
2025-11-17 09:14:36+00:00,2,3.961,39.61,valid,
2025-11-17 09:14:36+00:00,1,4.562,50.69,estimated,Imputed via time interpolation
2025-11-17 09:14:36+00:00,3,4.562,50.69,valid,
2025-11-17 09:14:37+00:00,1,3.793,31.61,valid,
2025-11-17 09:14:37+00:00,2,3.637,36.37,valid,
2025-11-17 09:14:37+00:00,3,2.757,30.63,valid,
2025-11-17 09:14:37+00:00,4,2.842,47.36,valid,
2025-11-17 09:14:37+00:00,5,2.434,60.86,valid,
2025-11-17 09:14:37+00:00,6,1.494,49.81,valid,
2025-11-17 09:14:37.500000+00:00,5,2.712,67.79,valid,
2025-11-17 09:14:37.500000+00:00,4,2.932,48.87,valid,
2025-11-17 09:14:37.500000+00:00,6,1.976,65.87,valid,
2025-11-17 09:14:37.500000+00:00,2,4.39,43.9,valid,
2025-11-17 09:14:37.500000+00:00,1,3.522,39.13,estimated,Imputed via time interpolation
2025-11-17 09:14:37.500000+00:00,3,3.522,39.13,valid,
2025-11-17 09:14:38+00:00,5,1.526,38.16,valid,
2025-11-17 09:14:38+00:00,4,2.755,45.91,valid,
2025-11-17 09:14:38+00:00,6,2.29,76.34,valid,
2025-11-17 09:14:38+00:00,2,3.81,38.1,valid,
2025-11-17 09:14:38+00:00,1,4.208,35.07,valid,
2025-11-17 09:14:38+00:00,3,4.105,45.61,valid,
2025-11-17 09:14:39+00:00,1,4.349,36.24,valid,
2025-11-17 09:14:39+00:00,2,4.319,43.19,valid,
2025-11-17 09:14:39+00:00,3,4.009,44.54,valid,
2025-11-17 09:14:39+00:00,4,2.647,44.12,valid,
2025-11-17 09:14:39+00:00,5,2.14,53.51,valid,
2025-11-17 09:14:39+00:00,6,1.416,47.2,valid,
2025-11-17 09:14:39.500000+00:00,6,1.804,60.12,valid,
2025-11-17 09:14:39.500000+00:00,5,1.804,60.12,estimated,Imputed via time interpolation
2025-11-17 09:14:39.500000+00:00,4,1.804,60.12,estimated,Imputed via time interpolation
2025-11-17 09:14:39.500000+00:00,2,3.012,30.12,valid,
2025-11-17 09:14:39.500000+00:00,1,6.386,53.22,valid,
2025-11-17 09:14:39.500000+00:00,3,3.307,36.74,valid,
2025-11-17 09:14:40+00:00,1,3.013,25.11,valid,
2025-11-17 09:14:40+00:00,2,5.003,50.03,valid,
2025-11-17 09:14:40+00:00,3,4.576,50.85,valid,
2025-11-17 09:14:40+00:00,4,3.259,54.31,valid,
2025-11-17 09:14:40+00:00,5,2.429,60.73,valid,
2025-11-17 09:14:40+00:00,6,2.429,60.73,estimated,Imputed via time interpolation
2025-11-17 09:14:40.500000+00:00,6,1.394,46.46,valid,
2025-11-17 09:14:40.500000+00:00,5,2.36,58.99,valid,
2025-11-17 09:14:40.500000+00:00,4,3.184,53.07,valid,
2025-11-17 09:14:40.500000+00:00,3,5.219,57.99,valid,
2025-11-17 09:14:40.500000+00:00,1,6.298,52.48,valid,
2025-11-17 09:14:40.500000+00:00,2,6.298,52.48,estimated,Imputed via time interpolation
2025-11-17 09:14:41+00:00,1,4.037,33.64,valid,
2025-11-17 09:14:41+00:00,2,3.35,33.5,valid,
2025-11-17 09:14:41+00:00,3,4.646,51.62,valid,
2025-11-17 09:14:41+00:00,4,3.514,58.57,valid,
2025-11-17 09:14:41+00:00,5,1.536,38.4,valid,
2025-11-17 09:14:41+00:00,6,1.795,59.82,valid,
2025-11-17 09:14:42+00:00,6,1.735,57.83,valid,
2025-11-17 09:14:42+00:00,4,3.169,52.81,valid,
2025-11-17 09:14:42+00:00,5,2.309,57.73,valid,
2025-11-17 09:14:42+00:00,2,3.851,38.51,valid,
2025-11-17 09:14:42+00:00,1,5.276,43.97,valid,
2025-11-17 09:14:42+00:00,3,4.575,50.83,valid,
2025-11-17 09:14:43+00:00,1,3.01,50.16,estimated,Imputed via time interpolation
2025-11-17 09:14:43+00:00,2,3.103,31.03,valid,
2025-11-17 09:14:43+00:00,3,4.56,50.67,valid,
2025-11-17 09:14:43+00:00,4,3.01,50.16,valid,
2025-11-17 09:14:43+00:00,5,2.156,53.89,valid,
2025-11-17 09:14:43+00:00,6,1.698,56.61,valid,
2025-11-17 09:14:44+00:00,6,1.751,58.36,valid,
2025-11-17 09:14:44+00:00,4,2.356,39.27,valid,
2025-11-17 09:14:44+00:00,5,2.438,60.95,valid,
2025-11-17 09:14:44+00:00,2,4.838,48.38,valid,
2025-11-17 09:14:44+00:00,1,3.907,32.56,valid,
2025-11-17 09:14:44+00:00,3,3.809,42.32,valid,
2025-11-17 09:14:45.500000+00:00,1,4.23,35.25,valid,
2025-11-17 09:14:45.500000+00:00,2,5.286,52.86,valid,
2025-11-17 09:14:45.500000+00:00,3,4.036,44.84,valid,
2025-11-17 09:14:45.500000+00:00,4,3.139,52.31,valid,
2025-11-17 09:14:45.500000+00:00,5,1.823,45.57,valid,
2025-11-17 09:14:45.500000+00:00,6,4.036,44.84,estimated,Imputed via time interpolation
2025-11-17 09:14:46+00:00,5,2.213,55.33,valid,
2025-11-17 09:14:46+00:00,1,4.786,39.88,valid,
2025-11-17 09:14:46+00:00,2,2.756,27.56,valid,
2025-11-17 09:14:46+00:00,3,4.195,46.61,valid,
2025-11-17 09:14:46+00:00,4,3.049,50.81,valid,
2025-11-17 09:14:46+00:00,6,2.049,68.3,valid,
2025-11-17 09:14:46.500000+00:00,5,2.227,55.68,valid,
2025-11-17 09:14:46.500000+00:00,6,1.544,51.45,valid,
2025-11-17 09:14:46.500000+00:00,4,1.544,51.45,estimated,Imputed via time interpolation
2025-11-17 09:14:46.500000+00:00,2,5.182,51.82,valid,
2025-11-17 09:14:46.500000+00:00,3,1.544,51.45,estimated,Imputed via time interpolation
2025-11-17 09:14:46.500000+00:00,1,4.522,37.68,valid,
2025-11-17 09:14:47.500000+00:00,1,5.118,42.65,valid,
2025-11-17 09:14:47.500000+00:00,2,5.86,58.6,valid,
2025-11-17 09:14:47.500000+00:00,3,4.037,44.86,valid,
2025-11-17 09:14:47.500000+00:00,4,3.242,54.04,valid,
2025-11-17 09:14:47.500000+00:00,5,1.629,54.29,estimated,Imputed via time interpolation
2025-11-17 09:14:47.500000+00:00,6,1.629,54.29,valid,
2025-11-17 09:14:48+00:00,6,1.717,57.23,valid,
2025-11-17 09:14:48+00:00,5,2.163,54.08,valid,
2025-11-17 09:14:48+00:00,4,3.818,63.63,valid,
2025-11-17 09:14:48+00:00,3,3.047,33.86,valid,
2025-11-17 09:14:48+00:00,2,3.435,34.35,valid,
2025-11-17 09:14:48+00:00,1,2.452,20.43,valid,
2025-11-17 09:14:49.500000+00:00,1,5.053,42.11,valid,
2025-11-17 09:14:49.500000+00:00,2,3.103,31.03,valid,
2025-11-17 09:14:49.500000+00:00,3,3.498,38.87,valid,
2025-11-17 09:14:49.500000+00:00,4,3.032,50.54,valid,
2025-11-17 09:14:49.500000+00:00,5,3.498,38.87,estimated,Imputed via time interpolation
2025-11-17 09:14:49.500000+00:00,6,1.92,64.01,valid,
2025-11-17 09:14:50.500000+00:00,5,1.87,46.76,valid,
2025-11-17 09:14:50.500000+00:00,4,3.097,51.61,valid,
2025-11-17 09:14:50.500000+00:00,6,1.811,60.37,valid,
2025-11-17 09:14:50.500000+00:00,2,4.062,40.62,valid,
2025-11-17 09:14:50.500000+00:00,1,4.439,36.99,valid,
2025-11-17 09:14:50.500000+00:00,3,4.338,48.2,valid,
2025-11-17 09:14:51+00:00,1,3.169,26.41,valid,
2025-11-17 09:14:51+00:00,2,4.065,40.65,valid,
2025-11-17 09:14:51+00:00,3,3.703,41.15,valid,
2025-11-17 09:14:51+00:00,4,4.219,70.32,valid,
2025-11-17 09:14:51+00:00,5,2.187,54.68,valid,
2025-11-17 09:14:51+00:00,6,1.463,48.77,valid,
2025-11-17 09:14:52+00:00,5,1.694,42.34,valid,
2025-11-17 09:14:52+00:00,4,2.717,45.28,valid,
2025-11-17 09:14:52+00:00,6,1.996,66.53,valid,
2025-11-17 09:14:52+00:00,2,5.255,58.39,estimated,Imputed via time interpolation
2025-11-17 09:14:52+00:00,1,4.072,33.93,valid,
2025-11-17 09:14:52+00:00,3,5.255,58.39,valid,
2025-11-17 09:14:54+00:00,5,2.42,60.51,valid,
2025-11-17 09:14:54+00:00,4,2.966,49.44,valid,
2025-11-17 09:14:54+00:00,6,3.001,100.03,valid,
2025-11-17 09:14:54+00:00,2,3.651,36.51,valid,
2025-11-17 09:14:54+00:00,1,2.875,23.96,valid,
2025-11-17 09:14:54+00:00,3,3.865,42.94,valid,
2025-11-17 09:14:54.500000+00:00,1,4.152,34.6,valid,
2025-11-17 09:14:54.500000+00:00,2,1.833,61.1,estimated,Imputed via time interpolation
2025-11-17 09:14:54.500000+00:00,3,4.474,49.71,valid,
2025-11-17 09:14:54.500000+00:00,4,3.32,55.33,valid,
2025-11-17 09:14:54.500000+00:00,5,2.092,52.3,valid,
2025-11-17 09:14:54.500000+00:00,6,1.833,61.1,valid,
2025-11-17 09:14:55.500000+00:00,6,1.692,56.39,valid,
2025-11-17 09:14:55.500000+00:00,5,2.386,59.66,valid,
2025-11-17 09:14:55.500000+00:00,4,3.688,61.46,valid,
2025-11-17 09:14:55.500000+00:00,2,4.341,43.41,valid,
2025-11-17 09:14:55.500000+00:00,1,4.699,39.16,valid,
2025-11-17 09:14:55.500000+00:00,3,4.079,45.32,valid,
2025-11-17 09:14:56.500000+00:00,1,3.773,31.44,valid,
2025-11-17 09:14:56.500000+00:00,2,3.554,35.54,valid,
2025-11-17 09:14:56.500000+00:00,3,4.505,50.06,valid,
2025-11-17 09:14:56.500000+00:00,4,2.701,45.02,valid,
2025-11-17 09:14:56.500000+00:00,5,2.064,51.6,valid,
2025-11-17 09:14:56.500000+00:00,6,3.481,116.04,valid,
2025-11-17 09:14:57+00:00,3,4.624,51.38,valid,
2025-11-17 09:14:57+00:00,6,2.038,67.92,valid,
2025-11-17 09:14:57+00:00,5,2.167,54.18,valid,
2025-11-17 09:14:57+00:00,2,11.815,118.15,valid,
2025-11-17 09:14:57+00:00,1,5.071,42.26,valid,
2025-11-17 09:14:57+00:00,4,2.435,40.59,valid,
2025-11-17 09:14:57.500000+00:00,5,2.238,55.96,valid,
2025-11-17 09:14:57.500000+00:00,1,1.599,53.3,estimated,Imputed via time interpolation
2025-11-17 09:14:57.500000+00:00,2,4.336,43.36,valid,
2025-11-17 09:14:57.500000+00:00,3,4.022,44.69,valid,
2025-11-17 09:14:57.500000+00:00,4,2.158,35.96,valid,
2025-11-17 09:14:57.500000+00:00,6,1.599,53.3,valid,
2025-11-17 09:14:58+00:00,6,1.956,65.2,valid,
2025-11-17 09:14:58+00:00,4,2.677,44.61,valid,
2025-11-17 09:14:58+00:00,5,3.016,75.41,valid,
2025-11-17 09:14:58+00:00,2,4.007,40.07,valid,
2025-11-17 09:14:58+00:00,1,3.079,25.66,valid,
2025-11-17 09:14:58+00:00,3,2.66,29.55,valid,
2025-11-17 09:14:59+00:00,1,3.354,27.95,valid,
2025-11-17 09:14:59+00:00,2,5.123,51.23,valid,
2025-11-17 09:14:59+00:00,3,1.861,62.05,estimated,Imputed via time interpolation
2025-11-17 09:14:59+00:00,4,2.734,45.57,valid,
2025-11-17 09:14:59+00:00,5,1.832,45.81,valid,
2025-11-17 09:14:59+00:00,6,1.861,62.05,valid,
2025-11-17 09:14:59.500000+00:00,6,1.321,44.04,valid,
2025-11-17 09:14:59.500000+00:00,4,3.524,58.73,valid,
2025-11-17 09:14:59.500000+00:00,5,2.697,67.43,valid,
2025-11-17 09:14:59.500000+00:00,2,3.201,32.01,valid,
2025-11-17 09:14:59.500000+00:00,1,5.514,45.95,valid,
2025-11-17 09:14:59.500000+00:00,3,2.567,28.52,valid,
2025-11-17 09:15:00.500000+00:00,1,4.642,38.68,valid,
2025-11-17 09:15:00.500000+00:00,2,4.181,41.81,valid,
2025-11-17 09:15:00.500000+00:00,3,3.483,38.7,valid,
2025-11-17 09:15:00.500000+00:00,4,2.331,38.85,valid,
2025-11-17 09:15:00.500000+00:00,5,2.517,62.93,valid,
2025-11-17 09:15:00.500000+00:00,6,1.843,61.43,valid,
2025-11-17 09:15:02.500000+00:00,5,2.127,53.18,valid,
2025-11-17 09:15:02.500000+00:00,1,4.445,37.04,valid,
2025-11-17 09:15:02.500000+00:00,2,3.503,35.03,valid,
2025-11-17 09:15:02.500000+00:00,3,2.145,71.51,estimated,Imputed via time interpolation
2025-11-17 09:15:02.500000+00:00,4,1.822,30.36,valid,
2025-11-17 09:15:02.500000+00:00,6,2.145,71.51,valid,
2025-11-17 09:15:03+00:00,5,2.094,52.35,valid,
2025-11-17 09:15:03+00:00,6,1.678,55.92,valid,
2025-11-17 09:15:03+00:00,4,6.109,101.81,valid,
2025-11-17 09:15:03+00:00,1,3.346,27.88,valid,
2025-11-17 09:15:03+00:00,2,2.094,52.35,estimated,Imputed via time interpolation
2025-11-17 09:15:03+00:00,3,4.364,48.49,valid,
2025-11-17 09:15:04.500000+00:00,1,4.344,36.2,valid,
2025-11-17 09:15:04.500000+00:00,2,4.617,46.17,valid,
2025-11-17 09:15:04.500000+00:00,3,5.764,64.05,valid,
2025-11-17 09:15:04.500000+00:00,4,3.397,56.62,valid,
2025-11-17 09:15:04.500000+00:00,5,1.679,55.95,estimated,Imputed via time interpolation
2025-11-17 09:15:04.500000+00:00,6,1.679,55.95,valid,
2025-11-17 09:15:06+00:00,6,1.896,63.19,valid,
2025-11-17 09:15:06+00:00,5,2.144,53.6,valid,
2025-11-17 09:15:06+00:00,4,4.127,45.86,estimated,Imputed via time interpolation
2025-11-17 09:15:06+00:00,1,3.215,26.79,valid,
2025-11-17 09:15:06+00:00,2,4.05,40.5,valid,
2025-11-17 09:15:06+00:00,3,4.127,45.86,valid,
2025-11-17 09:15:06.500000+00:00,5,2.036,50.89,valid,
2025-11-17 09:15:06.500000+00:00,6,1.512,50.41,valid,
2025-11-17 09:15:06.500000+00:00,4,2.756,45.94,valid,
2025-11-17 09:15:06.500000+00:00,1,4.546,37.88,valid,
2025-11-17 09:15:06.500000+00:00,2,4.403,44.03,valid,
2025-11-17 09:15:06.500000+00:00,3,4.26,47.33,valid,
2025-11-17 09:15:08.500000+00:00,1,5.914,49.28,valid,
2025-11-17 09:15:08.500000+00:00,2,4.011,40.11,valid,
2025-11-17 09:15:08.500000+00:00,3,3.888,43.2,valid,
2025-11-17 09:15:08.500000+00:00,4,2.554,42.57,valid,
2025-11-17 09:15:08.500000+00:00,5,3.14,78.49,valid,
2025-11-17 09:15:08.500000+00:00,6,1.542,51.41,valid,
2025-11-17 09:15:10+00:00,5,2.778,69.46,valid,
2025-11-17 09:15:10+00:00,6,1.921,64.05,valid,
2025-11-17 09:15:10+00:00,4,3.46,57.66,valid,
2025-11-17 09:15:10+00:00,1,3.788,31.57,valid,
2025-11-17 09:15:10+00:00,2,3.46,57.66,estimated,Imputed via time interpolation
2025-11-17 09:15:10+00:00,3,4.482,49.8,valid,
2025-11-17 09:15:10.500000+00:00,1,3.186,26.55,valid,
2025-11-17 09:15:10.500000+00:00,2,3.794,37.94,valid,
2025-11-17 09:15:10.500000+00:00,3,4.271,47.46,valid,
2025-11-17 09:15:10.500000+00:00,4,3.993,66.55,valid,
2025-11-17 09:15:10.500000+00:00,5,1.753,43.82,valid,
2025-11-17 09:15:10.500000+00:00,6,2.089,69.62,valid,
2025-11-17 09:15:11+00:00,6,1.957,65.24,valid,
2025-11-17 09:15:11+00:00,5,2.44,61.01,valid,
2025-11-17 09:15:11+00:00,4,2.596,43.26,valid,
2025-11-17 09:15:11+00:00,2,4.67,46.7,valid,
2025-11-17 09:15:11+00:00,1,4.373,36.44,valid,
2025-11-17 09:15:11+00:00,3,3.976,44.18,valid,
2025-11-17 09:15:13+00:00,1,5.134,42.78,valid,
2025-11-17 09:15:13+00:00,2,3.989,39.89,valid,
2025-11-17 09:15:13+00:00,3,3.618,40.2,valid,
2025-11-17 09:15:13+00:00,4,2.252,37.53,valid,
2025-11-17 09:15:13+00:00,5,2.462,61.55,valid,
2025-11-17 09:15:13+00:00,6,1.902,63.39,valid,
2025-11-17 09:15:14+00:00,5,1.938,48.46,valid,
2025-11-17 09:15:14+00:00,6,1.528,50.93,valid,
2025-11-17 09:15:14+00:00,4,2.288,38.14,valid,
2025-11-17 09:15:14+00:00,1,3.272,27.27,valid,
2025-11-17 09:15:14+00:00,2,3.569,35.69,valid,
2025-11-17 09:15:14+00:00,3,2.288,38.14,estimated,Imputed via time interpolation
2025-11-17 09:15:16+00:00,1,3.804,31.7,valid,
2025-11-17 09:15:16+00:00,2,3.409,34.09,valid,
2025-11-17 09:15:16+00:00,3,2.878,31.98,valid,
2025-11-17 09:15:16+00:00,4,3.971,66.18,valid,
2025-11-17 09:15:16+00:00,5,2.601,65.02,valid,
2025-11-17 09:15:16+00:00,6,1.613,53.77,valid,
2025-11-17 09:15:18+00:00,6,1.669,55.62,valid,
2025-11-17 09:15:18+00:00,5,2.55,63.74,valid,
2025-11-17 09:15:18+00:00,4,2.607,43.45,valid,
2025-11-17 09:15:18+00:00,2,4.334,43.34,valid,
2025-11-17 09:15:18+00:00,1,4.462,37.18,valid,
2025-11-17 09:15:18+00:00,3,4.908,54.53,valid,
2025-11-17 09:15:19+00:00,1,2.917,24.31,valid,
2025-11-17 09:15:19+00:00,2,4.579,45.79,valid,
2025-11-17 09:15:19+00:00,3,4.98,55.33,valid,
2025-11-17 09:15:19+00:00,4,1.968,65.59,estimated,Imputed via time interpolation
2025-11-17 09:15:19+00:00,5,1.816,45.4,valid,
2025-11-17 09:15:19+00:00,6,1.968,65.59,valid,
2025-11-17 09:15:20+00:00,6,1.819,60.63,valid,
2025-11-17 09:15:20+00:00,5,1.952,48.79,valid,
2025-11-17 09:15:20+00:00,4,2.394,39.9,valid,
2025-11-17 09:15:20+00:00,2,4.627,46.27,valid,
2025-11-17 09:15:20+00:00,1,3.806,31.72,valid,
2025-11-17 09:15:20+00:00,3,2.992,33.24,valid,
2025-11-17 09:15:21+00:00,1,3.584,29.87,valid,
2025-11-17 09:15:21+00:00,2,1.9,63.33,estimated,Imputed via time interpolation
2025-11-17 09:15:21+00:00,3,4.79,53.22,valid,
2025-11-17 09:15:21+00:00,4,3.288,54.8,valid,
2025-11-17 09:15:21+00:00,5,2.718,67.95,valid,
2025-11-17 09:15:21+00:00,6,1.9,63.33,valid,
2025-11-17 09:15:21.500000+00:00,6,1.91,63.65,valid,
2025-11-17 09:15:21.500000+00:00,5,2.704,67.59,valid,
2025-11-17 09:15:21.500000+00:00,4,3.437,57.28,valid,
2025-11-17 09:15:21.500000+00:00,3,3.614,40.16,valid,
2025-11-17 09:15:21.500000+00:00,1,3.031,25.26,valid,
2025-11-17 09:15:21.500000+00:00,2,5.091,50.91,valid,
2025-11-17 09:15:22.500000+00:00,1,2.764,23.03,valid,
2025-11-17 09:15:22.500000+00:00,2,3.265,32.65,valid,
2025-11-17 09:15:22.500000+00:00,3,5.002,55.58,valid,
2025-11-17 09:15:22.500000+00:00,4,2.919,48.65,valid,
2025-11-17 09:15:22.500000+00:00,5,2.226,55.64,valid,
2025-11-17 09:15:22.500000+00:00,6,1.982,66.07,valid,
2025-11-17 09:15:24.500000+00:00,5,2.474,61.86,valid,
2025-11-17 09:15:24.500000+00:00,6,1.933,64.43,valid,
2025-11-17 09:15:24.500000+00:00,4,2.85,47.5,valid,
2025-11-17 09:15:24.500000+00:00,1,4.868,40.57,valid,
2025-11-17 09:15:24.500000+00:00,2,4.223,42.23,valid,
2025-11-17 09:15:24.500000+00:00,3,3.9,43.33,valid,
2025-11-17 09:15:26.500000+00:00,1,3.953,32.94,valid,
2025-11-17 09:15:26.500000+00:00,2,4.866,48.66,valid,
2025-11-17 09:15:26.500000+00:00,3,3.957,43.97,valid,
2025-11-17 09:15:26.500000+00:00,4,2.591,43.19,valid,
2025-11-17 09:15:26.500000+00:00,5,1.957,48.93,valid,
2025-11-17 09:15:26.500000+00:00,6,1.565,52.17,valid,
2025-11-17 09:15:27+00:00,6,1.738,57.92,valid,
2025-11-17 09:15:27+00:00,5,1.99,49.75,valid,
2025-11-17 09:15:27+00:00,4,3.091,51.51,valid,
2025-11-17 09:15:27+00:00,2,4.987,49.87,valid,
2025-11-17 09:15:27+00:00,1,3.938,32.82,valid,
2025-11-17 09:15:27+00:00,3,3.47,38.56,valid,
2025-11-17 09:15:28+00:00,1,2.75,22.92,valid,
2025-11-17 09:15:28+00:00,2,3.824,38.24,valid,
2025-11-17 09:15:28+00:00,3,3.911,43.45,valid,
2025-11-17 09:15:28+00:00,4,3.259,54.32,valid,
2025-11-17 09:15:28+00:00,5,2.272,56.79,valid,
2025-11-17 09:15:28+00:00,6,1.512,50.41,valid,
2025-11-17 09:15:29+00:00,6,1.852,61.74,valid,
2025-11-17 09:15:29+00:00,5,2.034,50.86,valid,
2025-11-17 09:15:29+00:00,4,2.996,49.93,valid,
2025-11-17 09:15:29+00:00,2,4.168,41.68,valid,
2025-11-17 09:15:29+00:00,1,2.996,49.93,estimated,Imputed via time interpolation
2025-11-17 09:15:29+00:00,3,4.193,46.59,valid,
2025-11-17 09:15:31+00:00,1,4.656,38.8,valid,
2025-11-17 09:15:31+00:00,2,2.602,26.02,valid,
2025-11-17 09:15:31+00:00,3,3.662,40.69,valid,
2025-11-17 09:15:31+00:00,4,2.878,47.96,valid,
2025-11-17 09:15:31+00:00,5,2.282,57.05,valid,
2025-11-17 09:15:31+00:00,6,2.086,69.55,valid,
2025-11-17 09:15:33+00:00,3,3.681,40.9,valid,
