Timestamp,Axis,Torque_Nm,Torque_pct_of_rated
2025-11-17 09:14:29.500,6,1.467,48.89
2025-11-17 09:14:30.000,1,4.012,33.43
2025-11-17 09:14:30.000,2,4.848,48.48
2025-11-17 09:14:30.000,3,4.013,44.59
2025-11-17 09:14:30.000,4,3.241,54.02
2025-11-17 09:14:30.000,5,2.098,52.45
2025-11-17 09:14:30.000,6,1.553,51.76
2025-11-17 09:14:31.000,1,4.081,34.01
2025-11-17 09:14:31.000,2,4.247,42.47
2025-11-17 09:14:31.000,3,10.18,113.11
2025-11-17 09:14:31.000,4,2.887,48.11
2025-11-17 09:14:31.000,5,2.531,63.27
2025-11-17 09:14:31.000,6,,
2025-11-17 09:14:32.000,1,3.502,29.18
2025-11-17 09:14:32.000,2,1.736,17.36
2025-11-17 09:14:32.000,3,3.651,40.57
2025-11-17 09:14:32.000,4,3.628,60.47
2025-11-17 09:14:32.000,5,1.537,38.42
2025-11-17 09:14:32.000,6,1.571,52.38
2025-11-17 09:14:33.000,1,4.621,38.51
2025-11-17 09:14:33.000,2,,
2025-11-17 09:14:33.000,3,3.682,40.91
2025-11-17 09:14:33.000,4,3.548,59.13
2025-11-17 09:14:33.000,5,2.854,71.34
2025-11-17 09:14:33.000,6,1.87,62.32
2025-11-17 09:14:33.500,1,3.311,27.59
2025-11-17 09:14:33.500,2,3.232,32.32
2025-11-17 09:14:33.500,3,4.154,46.16
2025-11-17 09:14:33.500,4,6.566,109.43
2025-11-17 09:14:33.500,5,2.129,53.23
2025-11-17 09:14:33.500,6,1.816,60.55
2025-11-17 09:14:35.500,1,4.385,36.54
2025-11-17 09:14:35.500,2,5.914,59.14
2025-11-17 09:14:35.500,3,2.539,28.21
2025-11-17 09:14:35.500,4,3.328,55.47
2025-11-17 09:14:35.500,5,2.163,54.08
2025-11-17 09:14:35.500,6,1.936,64.53
2025-11-17 09:14:36.000,1,,
2025-11-17 09:14:36.000,2,3.961,39.61
2025-11-17 09:14:36.000,3,4.562,50.69
2025-11-17 09:14:36.000,4,4.494,74.9
2025-11-17 09:14:36.000,5,2.458,61.46
2025-11-17 09:14:36.000,6,1.597,53.22
2025-11-17 09:14:37.000,1,3.793,31.61
2025-11-17 09:14:37.000,2,3.637,36.37
2025-11-17 09:14:37.000,3,2.757,30.63
2025-11-17 09:14:37.000,4,2.842,47.36
2025-11-17 09:14:37.000,5,2.434,60.86
2025-11-17 09:14:37.000,6,1.494,49.81
2025-11-17 09:14:37.500,1,,
2025-11-17 09:14:37.500,2,4.39,43.9
2025-11-17 09:14:37.500,3,3.522,39.13
2025-11-17 09:14:37.500,4,2.932,48.87
2025-11-17 09:14:37.500,5,2.712,67.79
2025-11-17 09:14:37.500,6,1.976,65.87
2025-11-17 09:14:38.000,1,4.208,35.07
2025-11-17 09:14:38.000,2,3.81,38.1
2025-11-17 09:14:38.000,3,4.105,45.61
2025-11-17 09:14:38.000,4,2.755,45.91
2025-11-17 09:14:38.000,5,1.526,38.16
2025-11-17 09:14:38.000,6,2.29,76.34
2025-11-17 09:14:39.000,1,4.349,36.24
2025-11-17 09:14:39.000,2,4.319,43.19
2025-11-17 09:14:39.000,3,4.009,44.54
2025-11-17 09:14:39.000,4,2.647,44.12
2025-11-17 09:14:39.000,5,2.14,53.51
2025-11-17 09:14:39.000,6,1.416,47.2
2025-11-17 09:14:39.500,1,6.386,53.22
2025-11-17 09:14:39.500,2,3.012,30.12
2025-11-17 09:14:39.500,3,3.307,36.74
2025-11-17 09:14:39.500,4,,
2025-11-17 09:14:39.500,5,,
2025-11-17 09:14:39.500,6,1.804,60.12
2025-11-17 09:14:40.000,1,3.013,25.11
2025-11-17 09:14:40.000,2,5.003,50.03
2025-11-17 09:14:40.000,3,4.576,50.85
2025-11-17 09:14:40.000,4,3.259,54.31
2025-11-17 09:14:40.000,5,2.429,60.73
2025-11-17 09:14:40.000,6,,
2025-11-17 09:14:40.500,1,6.298,52.48
2025-11-17 09:14:40.500,2,,
2025-11-17 09:14:40.500,3,5.219,57.99
2025-11-17 09:14:40.500,4,3.184,53.07
2025-11-17 09:14:40.500,5,2.36,58.99
2025-11-17 09:14:40.500,6,1.394,46.46
2025-11-17 09:14:41.000,1,4.037,33.64
2025-11-17 09:14:41.000,2,3.35,33.5
2025-11-17 09:14:41.000,3,4.646,51.62
2025-11-17 09:14:41.000,4,3.514,58.57
2025-11-17 09:14:41.000,5,1.536,38.4
2025-11-17 09:14:41.000,6,1.795,59.82
2025-11-17 09:14:42.000,1,5.276,43.97
2025-11-17 09:14:42.000,2,3.851,38.51
2025-11-17 09:14:42.000,3,4.575,50.83
2025-11-17 09:14:42.000,4,3.169,52.81
2025-11-17 09:14:42.000,5,2.309,57.73
2025-11-17 09:14:42.000,6,1.735,57.83
2025-11-17 09:14:43.000,1,,
2025-11-17 09:14:43.000,2,3.103,31.03
2025-11-17 09:14:43.000,3,4.56,50.67
2025-11-17 09:14:43.000,4,3.01,50.16
2025-11-17 09:14:43.000,5,2.156,53.89
2025-11-17 09:14:43.000,6,1.698,56.61
2025-11-17 09:14:44.000,1,3.907,32.56
2025-11-17 09:14:44.000,2,4.838,48.38
2025-11-17 09:14:44.000,3,3.809,42.32
2025-11-17 09:14:44.000,4,2.356,39.27
2025-11-17 09:14:44.000,5,2.438,60.95
2025-11-17 09:14:44.000,6,1.751,58.36
2025-11-17 09:14:45.500,1,4.23,35.25
2025-11-17 09:14:45.500,2,5.286,52.86
2025-11-17 09:14:45.500,3,4.036,44.84
2025-11-17 09:14:45.500,4,3.139,52.31
2025-11-17 09:14:45.500,5,1.823,45.57
2025-11-17 09:14:45.500,6,,
2025-11-17 09:14:46.000,1,4.786,39.88
2025-11-17 09:14:46.000,2,2.756,27.56
2025-11-17 09:14:46.000,3,4.195,46.61
2025-11-17 09:14:46.000,4,3.049,50.81
2025-11-17 09:14:46.000,5,2.213,55.33
2025-11-17 09:14:46.000,6,2.049,68.3
2025-11-17 09:14:46.500,1,4.522,37.68
2025-11-17 09:14:46.500,2,5.182,51.82
2025-11-17 09:14:46.500,3,,
2025-11-17 09:14:46.500,4,,
2025-11-17 09:14:46.500,5,2.227,55.68
2025-11-17 09:14:46.500,6,1.544,51.45
2025-11-17 09:14:47.500,1,5.118,42.65
2025-11-17 09:14:47.500,2,5.86,58.6
2025-11-17 09:14:47.500,3,4.037,44.86
2025-11-17 09:14:47.500,4,3.242,54.04
2025-11-17 09:14:47.500,5,,
2025-11-17 09:14:47.500,6,1.629,54.29
2025-11-17 09:14:48.000,1,2.452,20.43
2025-11-17 09:14:48.000,2,3.435,34.35
2025-11-17 09:14:48.000,3,3.047,33.86
2025-11-17 09:14:48.000,4,3.818,63.63
2025-11-17 09:14:48.000,5,2.163,54.08
2025-11-17 09:14:48.000,6,1.717,57.23
2025-11-17 09:14:49.500,1,5.053,42.11
2025-11-17 09:14:49.500,2,3.103,31.03
2025-11-17 09:14:49.500,3,3.498,38.87
2025-11-17 09:14:49.500,4,3.032,50.54
2025-11-17 09:14:49.500,5,,
2025-11-17 09:14:49.500,6,1.92,64.01
2025-11-17 09:14:50.500,1,4.439,36.99
2025-11-17 09:14:50.500,2,4.062,40.62
2025-11-17 09:14:50.500,3,4.338,48.2
2025-11-17 09:14:50.500,4,3.097,51.61
2025-11-17 09:14:50.500,5,1.87,46.76
2025-11-17 09:14:50.500,6,1.811,60.37
2025-11-17 09:14:51.000,1,3.169,26.41
2025-11-17 09:14:51.000,2,4.065,40.65
2025-11-17 09:14:51.000,3,3.703,41.15
2025-11-17 09:14:51.000,4,4.219,70.32
2025-11-17 09:14:51.000,5,2.187,54.68
2025-11-17 09:14:51.000,6,1.463,48.77
2025-11-17 09:14:52.000,1,4.072,33.93
2025-11-17 09:14:52.000,2,,
2025-11-17 09:14:52.000,3,5.255,58.39
2025-11-17 09:14:52.000,4,2.717,45.28
2025-11-17 09:14:52.000,5,1.694,42.34
2025-11-17 09:14:52.000,6,1.996,66.53
2025-11-17 09:14:54.000,1,2.875,23.96
2025-11-17 09:14:54.000,2,3.651,36.51
2025-11-17 09:14:54.000,3,3.865,42.94
2025-11-17 09:14:54.000,4,2.966,49.44
2025-11-17 09:14:54.000,5,2.42,60.51
2025-11-17 09:14:54.000,6,3.001,100.03
2025-11-17 09:14:54.500,1,4.152,34.6
2025-11-17 09:14:54.500,2,,
2025-11-17 09:14:54.500,3,4.474,49.71
2025-11-17 09:14:54.500,4,3.32,55.33
2025-11-17 09:14:54.500,5,2.092,52.3
2025-11-17 09:14:54.500,6,1.833,61.1
2025-11-17 09:14:55.500,1,4.699,39.16
2025-11-17 09:14:55.500,2,4.341,43.41
2025-11-17 09:14:55.500,3,4.079,45.32
2025-11-17 09:14:55.500,4,3.688,61.46
2025-11-17 09:14:55.500,5,2.386,59.66
2025-11-17 09:14:55.500,6,1.692,56.39
2025-11-17 09:14:56.500,1,3.773,31.44
2025-11-17 09:14:56.500,2,3.554,35.54
2025-11-17 09:14:56.500,3,4.505,50.06
2025-11-17 09:14:56.500,4,2.701,45.02
2025-11-17 09:14:56.500,5,2.064,51.6
2025-11-17 09:14:56.500,6,3.481,116.04
2025-11-17 09:14:57.000,1,5.071,42.26
2025-11-17 09:14:57.000,2,11.815,118.15
2025-11-17 09:14:57.000,3,4.624,51.38
2025-11-17 09:14:57.000,4,2.435,40.59
2025-11-17 09:14:57.000,5,2.167,54.18
2025-11-17 09:14:57.000,6,2.038,67.92
2025-11-17 09:14:57.500,1,,
2025-11-17 09:14:57.500,2,4.336,43.36
2025-11-17 09:14:57.500,3,4.022,44.69
2025-11-17 09:14:57.500,4,2.158,35.96
2025-11-17 09:14:57.500,5,2.238,55.96
2025-11-17 09:14:57.500,6,1.599,53.3
2025-11-17 09:14:58.000,1,3.079,25.66
2025-11-17 09:14:58.000,2,4.007,40.07
2025-11-17 09:14:58.000,3,2.66,29.55
2025-11-17 09:14:58.000,4,2.677,44.61
2025-11-17 09:14:58.000,5,3.016,75.41
2025-11-17 09:14:58.000,6,1.956,65.2
2025-11-17 09:14:59.000,1,3.354,27.95
2025-11-17 09:14:59.000,2,5.123,51.23
2025-11-17 09:14:59.000,3,,
2025-11-17 09:14:59.000,4,2.734,45.57
2025-11-17 09:14:59.000,5,1.832,45.81
2025-11-17 09:14:59.000,6,1.861,62.05
2025-11-17 09:14:59.500,1,5.514,45.95
2025-11-17 09:14:59.500,2,3.201,32.01
2025-11-17 09:14:59.500,3,2.567,28.52
2025-11-17 09:14:59.500,4,3.524,58.73
2025-11-17 09:14:59.500,5,2.697,67.43
2025-11-17 09:14:59.500,6,1.321,44.04
2025-11-17 09:15:00.500,1,4.642,38.68
2025-11-17 09:15:00.500,2,4.181,41.81
2025-11-17 09:15:00.500,3,3.483,38.7
2025-11-17 09:15:00.500,4,2.331,38.85
2025-11-17 09:15:00.500,5,2.517,62.93
2025-11-17 09:15:00.500,6,1.843,61.43
2025-11-17 09:15:02.500,1,4.445,37.04
2025-11-17 09:15:02.500,2,3.503,35.03
2025-11-17 09:15:02.500,3,,
2025-11-17 09:15:02.500,4,1.822,30.36
2025-11-17 09:15:02.500,5,2.127,53.18
2025-11-17 09:15:02.500,6,2.145,71.51
2025-11-17 09:15:03.000,1,3.346,27.88
2025-11-17 09:15:03.000,2,,
2025-11-17 09:15:03.000,3,4.364,48.49
2025-11-17 09:15:03.000,4,6.109,101.81
2025-11-17 09:15:03.000,5,2.094,52.35
2025-11-17 09:15:03.000,6,1.678,55.92
2025-11-17 09:15:04.500,1,4.344,36.2
2025-11-17 09:15:04.500,2,4.617,46.17
2025-11-17 09:15:04.500,3,5.764,64.05
2025-11-17 09:15:04.500,4,3.397,56.62
2025-11-17 09:15:04.500,5,,
2025-11-17 09:15:04.500,6,1.679,55.95
2025-11-17 09:15:06.000,1,3.215,26.79
2025-11-17 09:15:06.000,2,4.05,40.5
2025-11-17 09:15:06.000,3,4.127,45.86
2025-11-17 09:15:06.000,4,,
2025-11-17 09:15:06.000,5,2.144,53.6
2025-11-17 09:15:06.000,6,1.896,63.19
2025-11-17 09:15:06.500,1,4.546,37.88
2025-11-17 09:15:06.500,2,4.403,44.03
2025-11-17 09:15:06.500,3,4.26,47.33
2025-11-17 09:15:06.500,4,2.756,45.94
2025-11-17 09:15:06.500,5,2.036,50.89
2025-11-17 09:15:06.500,6,1.512,50.41
2025-11-17 09:15:08.500,1,5.914,49.28
2025-11-17 09:15:08.500,2,4.011,40.11
2025-11-17 09:15:08.500,3,3.888,43.2
2025-11-17 09:15:08.500,4,2.554,42.57
2025-11-17 09:15:08.500,5,3.14,78.49
2025-11-17 09:15:08.500,6,1.542,51.41
2025-11-17 09:15:10.000,1,3.788,31.57
2025-11-17 09:15:10.000,2,,
2025-11-17 09:15:10.000,3,4.482,49.8
2025-11-17 09:15:10.000,4,3.46,57.66
2025-11-17 09:15:10.000,5,2.778,69.46
2025-11-17 09:15:10.000,6,1.921,64.05
2025-11-17 09:15:10.500,1,3.186,26.55
2025-11-17 09:15:10.500,2,3.794,37.94
2025-11-17 09:15:10.500,3,4.271,47.46
2025-11-17 09:15:10.500,4,3.993,66.55
2025-11-17 09:15:10.500,5,1.753,43.82
2025-11-17 09:15:10.500,6,2.089,69.62
2025-11-17 09:15:11.000,1,4.373,36.44
2025-11-17 09:15:11.000,2,4.67,46.7
2025-11-17 09:15:11.000,3,3.976,44.18
2025-11-17 09:15:11.000,4,2.596,43.26
2025-11-17 09:15:11.000,5,2.44,61.01
2025-11-17 09:15:11.000,6,1.957,65.24
2025-11-17 09:15:13.000,1,5.134,42.78
2025-11-17 09:15:13.000,2,3.989,39.89
2025-11-17 09:15:13.000,3,3.618,40.2
2025-11-17 09:15:13.000,4,2.252,37.53
2025-11-17 09:15:13.000,5,2.462,61.55
2025-11-17 09:15:13.000,6,1.902,63.39
2025-11-17 09:15:14.000,1,3.272,27.27
2025-11-17 09:15:14.000,2,3.569,35.69
2025-11-17 09:15:14.000,3,,
2025-11-17 09:15:14.000,4,2.288,38.14
2025-11-17 09:15:14.000,5,1.938,48.46
2025-11-17 09:15:14.000,6,1.528,50.93
2025-11-17 09:15:16.000,1,3.804,31.7
2025-11-17 09:15:16.000,2,3.409,34.09
2025-11-17 09:15:16.000,3,2.878,31.98
2025-11-17 09:15:16.000,4,3.971,66.18
2025-11-17 09:15:16.000,5,2.601,65.02
2025-11-17 09:15:16.000,6,1.613,53.77
2025-11-17 09:15:18.000,1,4.462,37.18
2025-11-17 09:15:18.000,2,4.334,43.34
2025-11-17 09:15:18.000,3,4.908,54.53
2025-11-17 09:15:18.000,4,2.607,43.45
2025-11-17 09:15:18.000,5,2.55,63.74
2025-11-17 09:15:18.000,6,1.669,55.62
2025-11-17 09:15:19.000,1,2.917,24.31
2025-11-17 09:15:19.000,2,4.579,45.79
2025-11-17 09:15:19.000,3,4.98,55.33
2025-11-17 09:15:19.000,4,,
2025-11-17 09:15:19.000,5,1.816,45.4
2025-11-17 09:15:19.000,6,1.968,65.59
2025-11-17 09:15:20.000,1,3.806,31.72
2025-11-17 09:15:20.000,2,4.627,46.27
2025-11-17 09:15:20.000,3,2.992,33.24
2025-11-17 09:15:20.000,4,2.394,39.9
2025-11-17 09:15:20.000,5,1.952,48.79
2025-11-17 09:15:20.000,6,1.819,60.63
2025-11-17 09:15:21.000,1,3.584,29.87
2025-11-17 09:15:21.000,2,,
2025-11-17 09:15:21.000,3,4.79,53.22
2025-11-17 09:15:21.000,4,3.288,54.8
2025-11-17 09:15:21.000,5,2.718,67.95
2025-11-17 09:15:21.000,6,1.9,63.33
2025-11-17 09:15:21.500,1,3.031,25.26
2025-11-17 09:15:21.500,2,5.091,50.91
2025-11-17 09:15:21.500,3,3.614,40.16
2025-11-17 09:15:21.500,4,3.437,57.28
2025-11-17 09:15:21.500,5,2.704,67.59
2025-11-17 09:15:21.500,6,1.91,63.65
2025-11-17 09:15:22.500,1,2.764,23.03
2025-11-17 09:15:22.500,2,3.265,32.65
2025-11-17 09:15:22.500,3,5.002,55.58
2025-11-17 09:15:22.500,4,2.919,48.65
2025-11-17 09:15:22.500,5,2.226,55.64
2025-11-17 09:15:22.500,6,1.982,66.07
2025-11-17 09:15:24.500,1,4.868,40.57
2025-11-17 09:15:24.500,2,4.223,42.23
2025-11-17 09:15:24.500,3,3.9,43.33
2025-11-17 09:15:24.500,4,2.85,47.5
2025-11-17 09:15:24.500,5,2.474,61.86
2025-11-17 09:15:24.500,6,1.933,64.43
2025-11-17 09:15:26.500,1,3.953,32.94
2025-11-17 09:15:26.500,2,4.866,48.66
2025-11-17 09:15:26.500,3,3.957,43.97
2025-11-17 09:15:26.500,4,2.591,43.19
2025-11-17 09:15:26.500,5,1.957,48.93
2025-11-17 09:15:26.500,6,1.565,52.17
2025-11-17 09:15:27.000,1,3.938,32.82
2025-11-17 09:15:27.000,2,4.987,49.87
2025-11-17 09:15:27.000,3,3.47,38.56
2025-11-17 09:15:27.000,4,3.091,51.51
2025-11-17 09:15:27.000,5,1.99,49.75
2025-11-17 09:15:27.000,6,1.738,57.92
2025-11-17 09:15:28.000,1,2.75,22.92
2025-11-17 09:15:28.000,2,3.824,38.24
2025-11-17 09:15:28.000,3,3.911,43.45
2025-11-17 09:15:28.000,4,3.259,54.32
2025-11-17 09:15:28.000,5,2.272,56.79
2025-11-17 09:15:28.000,6,1.512,50.41
2025-11-17 09:15:29.000,1,,
2025-11-17 09:15:29.000,2,4.168,41.68
2025-11-17 09:15:29.000,3,4.193,46.59
2025-11-17 09:15:29.000,4,2.996,49.93
2025-11-17 09:15:29.000,5,2.034,50.86
2025-11-17 09:15:29.000,6,1.852,61.74
2025-11-17 09:15:31.000,1,4.656,38.8
2025-11-17 09:15:31.000,2,2.602,26.02
2025-11-17 09:15:31.000,3,3.662,40.69
2025-11-17 09:15:31.000,4,2.878,47.96
2025-11-17 09:15:31.000,5,2.282,57.05
2025-11-17 09:15:31.000,6,2.086,69.55
2025-11-17 09:15:33.000,1,,
2025-11-17 09:15:33.000,2,3.602,36.02
2025-11-17 09:15:33.000,3,3.681,40.9
2025-11-17 09:15:33.000,4,2.615,43.59
2025-11-17 09:15:33.000,5,2.089,52.22
2025-11-17 09:15:33.000,6,1.985,66.17
2025-11-17 09:15:34.000,1,3.188,26.57
2025-11-17 09:15:34.000,2,4.342,43.42
2025-11-17 09:15:34.000,3,2.824,31.38
2025-11-17 09:15:34.000,4,2.731,45.51
2025-11-17 09:15:34.000,5,2.094,52.36
2025-11-17 09:15:34.000,6,3.592,119.73
2025-11-17 09:15:36.000,1,4.048,33.73
2025-11-17 09:15:36.000,2,3.61,36.1
2025-11-17 09:15:36.000,3,4.496,49.96
2025-11-17 09:15:36.000,4,1.28,21.34
2025-11-17 09:15:36.000,5,2.564,64.09
2025-11-17 09:15:36.000,6,1.581,52.7
2025-11-17 09:15:37.000,1,4.591,38.26
2025-11-17 09:15:37.000,2,4.284,42.84
2025-11-17 09:15:37.000,3,4.968,55.2
2025-11-17 09:15:37.000,4,3.095,51.58
2025-11-17 09:15:37.000,5,1.935,48.37
2025-11-17 09:15:37.000,6,1.415,47.16
2025-11-17 09:15:37.500,1,3.865,32.21
2025-11-17 09:15:37.500,2,2.433,24.33
2025-11-17 09:15:37.500,3,3.597,39.97
2025-11-17 09:15:37.500,4,2.86,47.66
2025-11-17 09:15:37.500,5,1.979,49.48
2025-11-17 09:15:37.500,6,1.81,60.33
2025-11-17 09:15:38.500,1,3.973,33.11
2025-11-17 09:15:38.500,2,3.738,37.38
2025-11-17 09:15:38.500,3,2.305,25.61
2025-11-17 09:15:38.500,4,2.378,39.64
2025-11-17 09:15:38.500,5,2.406,60.14
2025-11-17 09:15:38.500,6,1.993,66.43
2025-11-17 09:15:39.500,1,2.435,20.29
2025-11-17 09:15:39.500,2,3.348,33.48
2025-11-17 09:15:39.500,3,4.822,53.58
2025-11-17 09:15:39.500,4,2.656,44.26
2025-11-17 09:15:39.500,5,,
2025-11-17 09:15:39.500,6,2.146,71.53
2025-11-17 09:15:40.500,1,3.853,32.11
2025-11-17 09:15:40.500,2,3.596,35.96
2025-11-17 09:15:40.500,3,3.937,43.74
2025-11-17 09:15:40.500,4,3.89,64.83
2025-11-17 09:15:40.500,5,2.343,58.57
2025-11-17 09:15:40.500,6,1.804,60.15
2025-11-17 09:15:42.000,1,3.697,30.81
2025-11-17 09:15:42.000,2,,
2025-11-17 09:15:42.000,3,4.525,50.28
2025-11-17 09:15:42.000,4,2.485,41.41
2025-11-17 09:15:42.000,5,2.42,60.49
2025-11-17 09:15:42.000,6,1.764,58.79
2025-11-17 09:15:43.000,1,4.224,35.2
2025-11-17 09:15:43.000,2,3.293,32.93
2025-11-17 09:15:43.000,3,3.762,41.8
2025-11-17 09:15:43.000,4,2.506,41.76
2025-11-17 09:15:43.000,5,1.855,46.37
2025-11-17 09:15:43.000,6,1.891,63.02
2025-11-17 09:15:44.000,1,3.859,32.16
2025-11-17 09:15:44.000,2,2.96,29.6
2025-11-17 09:15:44.000,3,5.618,62.42
2025-11-17 09:15:44.000,4,2.46,41.0
2025-11-17 09:15:44.000,5,2.55,63.74
2025-11-17 09:15:44.000,6,1.446,48.19
2025-11-17 09:15:44.500,1,4.638,38.65
2025-11-17 09:15:44.500,2,3.8,38.0
2025-11-17 09:15:44.500,3,3.597,39.97
2025-11-17 09:15:44.500,4,3.094,51.57
2025-11-17 09:15:44.500,5,2.22,55.5
2025-11-17 09:15:44.500,6,1.605,53.5
2025-11-17 09:15:45.500,1,3.377,28.14
2025-11-17 09:15:45.500,2,2.741,27.41
2025-11-17 09:15:45.500,3,4.27,47.44
2025-11-17 09:15:45.500,4,2.398,39.97
2025-11-17 09:15:45.500,5,2.201,55.03
2025-11-17 09:15:45.500,6,1.942,64.74
2025-11-17 09:15:46.500,1,4.399,36.66
2025-11-17 09:15:46.500,2,3.421,34.21
2025-11-17 09:15:46.500,3,4.704,52.27
2025-11-17 09:15:46.500,4,2.804,46.74
2025-11-17 09:15:46.500,5,1.773,44.33
2025-11-17 09:15:46.500,6,1.732,57.73
2025-11-17 09:15:47.500,1,4.763,39.69
2025-11-17 09:15:47.500,2,3.46,34.6
2025-11-17 09:15:47.500,3,4.683,52.03
2025-11-17 09:15:47.500,4,2.63,43.84
2025-11-17 09:15:47.500,5,1.997,49.93
2025-11-17 09:15:47.500,6,,
2025-11-17 09:15:49.000,1,4.856,40.47
2025-11-17 09:15:49.000,2,3.957,39.57
2025-11-17 09:15:49.000,3,3.344,37.16
2025-11-17 09:15:49.000,4,2.81,46.83
2025-11-17 09:15:49.000,5,1.217,30.43
2025-11-17 09:15:49.000,6,1.987,66.22
2025-11-17 09:15:50.000,1,4.036,33.63
2025-11-17 09:15:50.000,2,2.075,20.75
2025-11-17 09:15:50.000,3,3.002,33.35
2025-11-17 09:15:50.000,4,,
2025-11-17 09:15:50.000,5,1.78,44.49
2025-11-17 09:15:50.000,6,1.99,66.35
2025-11-17 09:15:50.500,1,4.602,38.35
2025-11-17 09:15:50.500,2,4.288,42.88
2025-11-17 09:15:50.500,3,2.175,24.17
2025-11-17 09:15:50.500,4,2.748,45.8
2025-11-17 09:15:50.500,5,1.977,49.42
2025-11-17 09:15:50.500,6,,
2025-11-17 09:15:52.500,1,4.926,41.05
2025-11-17 09:15:52.500,2,3.822,38.22
2025-11-17 09:15:52.500,3,3.078,34.2
2025-11-17 09:15:52.500,4,3.849,64.15
2025-11-17 09:15:52.500,5,2.302,57.56
2025-11-17 09:15:52.500,6,1.462,48.74
2025-11-17 09:15:53.500,1,3.776,31.47
2025-11-17 09:15:53.500,2,4.089,40.89
2025-11-17 09:15:53.500,3,5.278,58.64
2025-11-17 09:15:53.500,4,2.468,41.14
2025-11-17 09:15:53.500,5,2.512,62.81
2025-11-17 09:15:53.500,6,2.136,71.2
2025-11-17 09:15:54.000,1,3.596,29.97
2025-11-17 09:15:54.000,2,3.778,37.78
2025-11-17 09:15:54.000,3,3.304,36.71
2025-11-17 09:15:54.000,4,2.902,48.37
2025-11-17 09:15:54.000,5,2.188,54.71
2025-11-17 09:15:54.000,6,1.958,65.28
2025-11-17 09:15:56.000,1,5.246,43.72
2025-11-17 09:15:56.000,2,3.402,34.02
2025-11-17 09:15:56.000,3,2.633,29.26
2025-11-17 09:15:56.000,4,2.99,49.83
2025-11-17 09:15:56.000,5,2.294,57.35
2025-11-17 09:15:56.000,6,1.86,62.0
2025-11-17 09:15:56.500,1,,
2025-11-17 09:15:56.500,2,4.1,41.0
2025-11-17 09:15:56.500,3,5.141,57.12
2025-11-17 09:15:56.500,4,3.183,53.05
2025-11-17 09:15:56.500,5,2.08,52.01
2025-11-17 09:15:56.500,6,1.68,56.0
2025-11-17 09:15:58.500,1,4.037,33.64
2025-11-17 09:15:58.500,2,5.309,53.09
2025-11-17 09:15:58.500,3,3.918,43.53
2025-11-17 09:15:58.500,4,2.99,49.84
2025-11-17 09:15:58.500,5,4.341,108.52
2025-11-17 09:15:58.500,6,2.064,68.79
2025-11-17 09:16:00.000,1,5.336,44.47
2025-11-17 09:16:00.000,2,4.829,48.29
2025-11-17 09:16:00.000,3,4.08,45.33
2025-11-17 09:16:00.000,4,3.287,54.78
2025-11-17 09:16:00.000,5,2.369,59.23
2025-11-17 09:16:00.000,6,1.772,59.07
2025-11-17 09:16:00.500,1,2.881,24.01
2025-11-17 09:16:00.500,2,4.774,47.74
2025-11-17 09:16:00.500,3,5.063,56.26
2025-11-17 09:16:00.500,4,2.42,40.33
2025-11-17 09:16:00.500,5,1.748,43.71
2025-11-17 09:16:00.500,6,1.767,58.91
2025-11-17 09:16:02.000,1,3.599,29.99
2025-11-17 09:16:02.000,2,4.116,41.16
2025-11-17 09:16:02.000,3,4.919,54.66
2025-11-17 09:16:02.000,4,1.922,32.03
2025-11-17 09:16:02.000,5,2.706,67.65
2025-11-17 09:16:02.000,6,1.702,56.75
2025-11-17 09:16:02.500,1,4.691,39.09
2025-11-17 09:16:02.500,2,4.495,44.95
2025-11-17 09:16:02.500,3,4.579,50.88
2025-11-17 09:16:02.500,4,3.03,50.5
2025-11-17 09:16:02.500,5,2.294,57.36
2025-11-17 09:16:02.500,6,1.869,62.31
2025-11-17 09:16:03.000,1,3.595,29.96
2025-11-17 09:16:03.000,2,2.594,25.94
2025-11-17 09:16:03.000,3,3.172,35.25
2025-11-17 09:16:03.000,4,2.95,49.17
2025-11-17 09:16:03.000,5,1.948,48.71
2025-11-17 09:16:03.000,6,1.612,53.72
2025-11-17 09:16:03.500,1,5.927,49.39
2025-11-17 09:16:03.500,2,4.687,46.87
2025-11-17 09:16:03.500,3,3.868,42.98
2025-11-17 09:16:03.500,4,3.323,55.38
2025-11-17 09:16:03.500,5,2.066,51.64
2025-11-17 09:16:03.500,6,1.827,60.89
2025-11-17 09:16:05.000,1,4.624,38.53
2025-11-17 09:16:05.000,2,,
2025-11-17 09:16:05.000,3,3.557,39.52
2025-11-17 09:16:05.000,4,3.587,59.79
2025-11-17 09:16:05.000,5,2.396,59.91
2025-11-17 09:16:05.000,6,1.259,41.96
2025-11-17 09:16:05.500,1,3.558,29.65
2025-11-17 09:16:05.500,2,3.375,33.75
2025-11-17 09:16:05.500,3,3.603,40.03
2025-11-17 09:16:05.500,4,3.414,56.9
2025-11-17 09:16:05.500,5,2.206,55.15
2025-11-17 09:16:05.500,6,1.466,48.88
2025-11-17 09:16:07.000,1,3.832,31.93
2025-11-17 09:16:07.000,2,4.433,44.33
2025-11-17 09:16:07.000,3,3.892,43.24
2025-11-17 09:16:07.000,4,2.69,44.84
2025-11-17 09:16:07.000,5,2.306,57.65
2025-11-17 09:16:07.000,6,2.189,72.95
2025-11-17 09:16:08.000,1,4.643,38.69
2025-11-17 09:16:08.000,2,5.041,50.41
